time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,precipAccumulation
2019-07-29T04:00:00Z,Clear throughout the day.,rain,2019-07-29T10:49:00Z,2019-07-30T00:42:00Z,0.92,0.0055,0.0849,2019-07-29T23:02:00Z,0.26,rain,87.28,1564434780,69.26,1564483740,87.7,1564436280,70.68,1564483740,64.97,0.62,1018.5,2.6,8.18,1564437540,200,0.28,9,1564422660,9.396,310.1,70.49,2019-07-29T10:35:00Z,87.28,2019-07-29T21:13:00Z,71.84,2019-07-29T10:35:00Z,87.7,2019-07-29T21:38:00Z,NA
2019-07-30T04:00:00Z,Rain in the evening and overnight.,rain,2019-07-30T10:49:00Z,2019-07-31T00:41:00Z,0.96,0.0089,0.0834,2019-07-30T23:37:00Z,0.83,rain,91.32,1564515900,71.53,1564569900,91.15,1564515540,73.25,1564569960,65.59,0.65,1017.1,3.06,12.99,1564530780,251,0.3,10,1564508880,9.043,299.4,69.26,2019-07-30T10:49:00Z,91.32,2019-07-30T19:45:00Z,70.68,2019-07-30T10:49:00Z,91.15,2019-07-30T19:39:00Z,NA
2019-07-31T04:00:00Z,Clear throughout the day.,rain,2019-07-31T10:50:00Z,2019-08-01T00:40:00Z,1,0.0015,0.0129,2019-07-31T04:00:00Z,0.78,rain,90.94,1564606740,70.26,1564653420,91.88,1564605720,71.65,1564653480,67.55,0.68,1017.6,2.91,8.19,1564604160,234,0.29,10,1564596180,8.149,301.6,71.53,2019-07-31T10:45:00Z,90.94,2019-07-31T20:59:00Z,73.25,2019-07-31T10:46:00Z,91.88,2019-07-31T20:42:00Z,NA
2019-08-01T04:00:00Z,Heavy rain in the evening and overnight.,rain,2019-08-01T10:51:00Z,2019-08-02T00:40:00Z,0.04,0.0128,0.1663,2019-08-02T03:00:00Z,0.86,rain,91.75,1564687800,69.1,1564743000,93.24,1564685820,70.7,1564743000,67.71,0.69,1017.4,3.17,13.65,1564693740,101,0.21,10,1564681920,8.163,301.3,70.26,2019-08-01T09:57:00Z,91.75,2019-08-01T19:30:00Z,71.65,2019-08-01T09:58:00Z,93.24,2019-08-01T18:57:00Z,NA
2019-08-02T04:00:00Z,Possible light rain throughout the day.,rain,2019-08-02T10:51:00Z,2019-08-03T00:39:00Z,0.07,0.0365,0.6754,2019-08-02T04:02:00Z,0.98,rain,85.84,1564775580,70.14,1564829340,88.23,1564775220,71.83,1564829340,68.78,0.79,1017,3.75,10.31,1564718400,65,0.47,9,1564767540,6.965,303,69.1,2019-08-02T10:50:00Z,85.84,2019-08-02T19:53:00Z,70.7,2019-08-02T10:50:00Z,88.23,2019-08-02T19:47:00Z,NA
2019-08-03T04:00:00Z,Possible light rain starting in the afternoon.,rain,2019-08-03T10:52:00Z,2019-08-04T00:38:00Z,0.11,0.0061,0.0343,2019-08-03T23:05:00Z,0.83,rain,87.15,1564869360,71.06,1564916640,89.51,1564869660,72.9,1564916640,68.74,0.73,1015.5,3.08,11.12,1564805340,55,0.36,8,1564853220,7.045,305.6,70.14,2019-08-03T10:49:00Z,87.15,2019-08-03T21:56:00Z,71.83,2019-08-03T10:49:00Z,89.51,2019-08-03T22:01:00Z,NA
2019-08-04T04:00:00Z,Rain in the morning.,rain,2019-08-04T10:53:00Z,2019-08-05T00:37:00Z,0.15,0.013,0.1076,2019-08-04T11:02:00Z,0.94,rain,85.97,1564957740,72.44,1564999200,87.95,1564958280,74.21,1564999200,69.21,0.75,1015,2.92,7.69,1564923900,13,0.47,7,1564939500,7.641,297.5,71.06,2019-08-04T11:04:00Z,85.97,2019-08-04T22:29:00Z,72.9,2019-08-04T11:04:00Z,87.95,2019-08-04T22:38:00Z,NA
2019-08-05T04:00:00Z,"Rain until morning, starting again in the evening.",rain,2019-08-05T10:54:00Z,2019-08-06T00:36:00Z,0.19,0.0202,0.1452,2019-08-06T01:52:00Z,0.76,rain,88.62,1565033400,71.46,1565086140,91.87,1565032140,73.35,1565086680,69.88,0.76,1014.3,3.23,12.02,1565053200,25,0.47,8,1565024820,6.874,306,72.44,2019-08-05T10:00:00Z,88.62,2019-08-05T19:30:00Z,74.21,2019-08-05T10:00:00Z,91.87,2019-08-05T19:09:00Z,NA
2019-08-06T04:00:00Z,Clear throughout the day.,rain,2019-08-06T10:54:00Z,2019-08-07T00:35:00Z,0.23,0.002,0.0278,2019-08-06T07:00:00Z,0.4,rain,90.58,1565122740,73.17,1565165280,91.25,1565115000,74.57,1565165160,67.96,0.7,1013.6,3.1,9.47,1565120160,297,0.23,9,1565114820,7.947,298.6,71.46,2019-08-06T10:09:00Z,90.58,2019-08-06T20:19:00Z,73.35,2019-08-06T10:18:00Z,91.25,2019-08-06T18:10:00Z,NA
2019-08-07T04:00:00Z,Clear throughout the day.,rain,2019-08-07T10:55:00Z,2019-08-08T00:34:00Z,0.26,3e-4,0.0016,2019-08-07T13:09:00Z,0.3,rain,92.07,1565211540,74.04,1565264280,96.53,1565211120,75.27,1565264220,68.41,0.63,1012.6,3.98,14.09,1565204280,269,0.35,10,1565199780,8.846,302.2,73.17,2019-08-07T08:08:00Z,92.07,2019-08-07T20:59:00Z,74.57,2019-08-07T08:06:00Z,96.53,2019-08-07T20:52:00Z,NA
2019-08-08T04:00:00Z,Clear throughout the day.,partly-cloudy-day,2019-08-08T10:56:00Z,2019-08-09T00:33:00Z,0.3,3e-4,0.0051,2019-08-08T04:00:00Z,0.17,rain,91.59,1565295120,74.38,1565348220,95.01,1565304780,75.93,1565348280,67.47,0.61,1013.1,4.04,15.67,1565287320,287,0.36,10,1565286300,8.575,295.7,74.04,2019-08-08T11:38:00Z,91.59,2019-08-08T20:12:00Z,75.27,2019-08-08T11:37:00Z,95.01,2019-08-08T22:53:00Z,NA
2019-08-09T04:00:00Z,Clear throughout the day.,clear-day,2019-08-09T10:57:00Z,2019-08-10T00:32:00Z,0.33,0,0,NA,0,NA,93.04,1565384580,75.56,1565436840,95.69,1565377320,77.4,1565436540,68.87,0.63,1013.5,3.51,11.3,1565369820,302,0.25,9,1565373120,8.387,299,74.38,2019-08-09T10:57:00Z,93.04,2019-08-09T21:03:00Z,75.93,2019-08-09T10:58:00Z,95.69,2019-08-09T19:02:00Z,NA
2019-08-10T04:00:00Z,Rain in the afternoon.,rain,2019-08-10T10:57:00Z,2019-08-11T00:31:00Z,0.36,0.0058,0.0719,2019-08-10T18:59:00Z,0.81,rain,93.53,1565470440,76.75,1565521080,98.99,1565470560,78.44,1565523120,71.67,0.67,1013,2.82,11.75,1565474340,289,0.3,9,1565459340,7.58,297.2,75.56,2019-08-10T11:34:00Z,93.53,2019-08-10T20:54:00Z,77.4,2019-08-10T11:29:00Z,98.99,2019-08-10T20:56:00Z,NA
2019-08-11T04:00:00Z,Humid throughout the day.,clear-day,2019-08-11T10:58:00Z,2019-08-12T00:30:00Z,0.39,0.001,0.0048,2019-08-12T01:03:00Z,0.2,rain,93.17,1565550900,77.26,1565609160,99.96,1565550420,78.77,1565609640,72.09,0.66,1014,2.79,8.67,1565557080,39,0.18,10,1565545200,7.415,296,76.75,2019-08-11T10:58:00Z,93.17,2019-08-11T19:15:00Z,78.43,2019-08-11T11:32:00Z,99.96,2019-08-11T19:07:00Z,NA
2019-08-12T04:00:00Z,Humid and partly cloudy throughout the day.,rain,2019-08-12T10:59:00Z,2019-08-13T00:29:00Z,0.42,0.0019,0.0068,2019-08-13T00:48:00Z,0.37,rain,94.58,1565640240,79.3,1565692980,101.66,1565647320,83.77,1565692860,71.37,0.63,1014,2.92,8.81,1565650740,85,0.27,8,1565632560,7.788,296.6,77.26,2019-08-12T11:25:00Z,94.58,2019-08-12T20:04:00Z,78.78,2019-08-12T11:34:00Z,101.66,2019-08-12T22:02:00Z,NA
2019-08-13T04:00:00Z,Rain overnight.,rain,2019-08-13T10:59:00Z,2019-08-14T00:28:00Z,0.45,0.0023,0.0072,2019-08-13T18:18:00Z,0.48,rain,97.33,1565726640,74.53,1565772600,104.65,1565726460,76.39,1565772420,72.9,0.62,1012.1,3.61,13.2,1565740320,223,0.2,9,1565716440,7.313,299,79.29,2019-08-13T10:44:00Z,97.33,2019-08-13T20:04:00Z,83.76,2019-08-13T10:42:00Z,104.65,2019-08-13T20:01:00Z,NA
2019-08-14T04:00:00Z,Rain in the evening.,rain,2019-08-14T11:00:00Z,2019-08-15T00:27:00Z,0.49,0.016,0.1527,2019-08-14T05:54:00Z,0.96,rain,92.3,1565818980,74.12,1565868720,98.22,1565806020,75.68,1565868720,70.84,0.72,1012.3,3.48,14.99,1565823660,323,0.36,9,1565803740,7.724,289.7,74.49,2019-08-14T08:49:00Z,92.3,2019-08-14T21:43:00Z,76.35,2019-08-14T08:45:00Z,98.22,2019-08-14T18:07:00Z,NA
2019-08-15T04:00:00Z,Clear throughout the day.,rain,2019-08-15T11:01:00Z,2019-08-16T00:26:00Z,0.52,8e-4,0.0027,2019-08-15T08:59:00Z,0.31,rain,92.67,1565901480,72.21,1565955540,92.89,1565899440,73.04,1565955480,65.82,0.6,1013.7,3.46,11.8,1565903940,352,0.26,10,1565890560,8.507,293.3,74.12,2019-08-15T11:32:00Z,92.67,2019-08-15T20:38:00Z,75.67,2019-08-15T11:32:00Z,92.89,2019-08-15T20:04:00Z,NA
2019-08-16T04:00:00Z,Clear throughout the day.,clear-day,2019-08-16T11:02:00Z,2019-08-17T00:25:00Z,0.55,8e-4,0.0034,2019-08-16T16:01:00Z,0.14,rain,92.76,1565987760,73.68,1566039540,92.61,1565988960,74.64,1566039480,61.9,0.51,1014.6,3.14,12.16,1565978460,320,0.02,11,1565977320,9.286,287.9,72.2,2019-08-16T11:39:00Z,92.76,2019-08-16T20:36:00Z,73.03,2019-08-16T11:38:00Z,92.61,2019-08-16T20:56:00Z,NA
2019-08-17T04:00:00Z,Clear throughout the day.,clear-day,2019-08-17T11:02:00Z,2019-08-18T00:24:00Z,0.58,1e-4,0.0011,2019-08-17T23:00:00Z,0.11,rain,95.28,1566073320,74.61,1566126900,95.11,1566075120,76.34,1566126780,63.07,0.51,1014.9,2.22,9.36,1566063300,354,0.06,10,1566063900,9.399,290.3,73.68,2019-08-17T10:59:00Z,95.28,2019-08-17T20:22:00Z,74.64,2019-08-17T10:58:00Z,95.11,2019-08-17T20:52:00Z,NA
2019-08-18T04:00:00Z,Clear throughout the day.,rain,2019-08-18T11:03:00Z,2019-08-19T00:23:00Z,0.61,0.0021,0.0182,2019-08-19T00:57:00Z,0.34,rain,94.54,1566156420,75.2,1566212220,96.37,1566158160,76.87,1566212220,67.2,0.59,1016.1,2.85,12.86,1566172560,207,0.2,9,1566150480,8.418,290.8,74.61,2019-08-18T11:15:00Z,94.54,2019-08-18T19:27:00Z,76.34,2019-08-18T11:13:00Z,96.37,2019-08-18T19:56:00Z,NA
2019-08-19T04:00:00Z,Possible light rain in the evening and overnight.,rain,2019-08-19T11:04:00Z,2019-08-20T00:22:00Z,0.64,9e-4,0.0224,2019-08-20T03:00:00Z,0.5,rain,90.59,1566247860,72.37,1566298980,95.7,1566245820,73.86,1566298740,70.14,0.68,1017,3.17,11.91,1566259500,94,0.32,9,1566235260,7.564,292.4,75.2,2019-08-19T10:57:00Z,90.59,2019-08-19T20:51:00Z,76.87,2019-08-19T10:57:00Z,95.7,2019-08-19T20:17:00Z,NA
2019-08-20T04:00:00Z,Partly cloudy throughout the day.,rain,2019-08-20T11:05:00Z,2019-08-21T00:20:00Z,0.67,0.0025,0.0367,2019-08-20T04:00:00Z,0.64,rain,91.15,1566334740,72.08,1566385860,93.76,1566334440,73.54,1566385800,68.02,0.67,1018.6,3.03,10.26,1566349980,120,0.34,9,1566323940,7.937,296.3,72.37,2019-08-20T11:03:00Z,91.15,2019-08-20T20:59:00Z,73.86,2019-08-20T10:59:00Z,93.76,2019-08-20T20:54:00Z,NA
2019-08-21T04:00:00Z,Clear throughout the day.,rain,2019-08-21T11:05:00Z,2019-08-22T00:19:00Z,0.7,6e-4,0.0051,2019-08-22T01:02:00Z,0.26,rain,91.8,1566418800,74.92,1566470640,94.47,1566424260,76.41,1566470760,67.98,0.66,1018.3,3.2,11.35,1566410640,235,0.2,10,1566408420,9.628,294.2,72.08,2019-08-21T11:11:00Z,91.8,2019-08-21T20:20:00Z,73.54,2019-08-21T11:10:00Z,94.47,2019-08-21T21:51:00Z,NA
2019-08-22T04:00:00Z,Clear throughout the day.,NA,2019-08-22T11:06:00Z,2019-08-23T00:18:00Z,0.73,0,2e-4,2019-08-22T09:06:00Z,0.27,NA,92.32,1566510360,76.46,1566559500,93.67,1566510000,77.84,1566559920,67.43,0.59,1016.8,3.96,13.49,1566504240,229,0.08,9,1566494220,8.401,292.9,74.92,2019-08-22T10:44:00Z,92.32,2019-08-22T21:46:00Z,76.41,2019-08-22T10:46:00Z,93.67,2019-08-22T21:40:00Z,NA
2019-08-23T04:00:00Z,Light rain starting in the afternoon.,rain,2019-08-23T11:07:00Z,2019-08-24T00:17:00Z,0.76,0.0034,0.0313,2019-08-23T21:52:00Z,0.85,rain,92.01,1566584880,73.8,1566643680,94.91,1566588780,75.42,1566643560,69.07,0.64,1016,3.25,11.18,1566584100,248,0.32,9,1566579660,7.346,289.8,76.46,2019-08-23T11:25:00Z,92.01,2019-08-23T18:28:00Z,77.84,2019-08-23T11:32:00Z,94.91,2019-08-23T19:33:00Z,NA
2019-08-24T04:00:00Z,Heavy rain starting in the afternoon.,rain,2019-08-24T11:07:00Z,2019-08-25T00:16:00Z,0.8,0.015,0.2135,2019-08-24T21:57:00Z,0.79,rain,91.63,1566673260,66.61,1566734400,94.9,1566673140,67.41,1566734400,69.92,0.72,1016.2,2.98,14.5,1566680280,80,0.35,8,1566665220,6.666,289.9,73.8,2019-08-24T10:48:00Z,91.63,2019-08-24T19:01:00Z,75.42,2019-08-24T10:46:00Z,94.9,2019-08-24T18:59:00Z,NA
2019-08-25T04:00:00Z,Possible drizzle in the morning.,rain,2019-08-25T11:08:00Z,2019-08-26T00:14:00Z,0.83,0.0015,0.0177,2019-08-25T04:12:00Z,0.82,rain,76.63,1566770040,67.6,1566817200,76.64,1566770100,68.4,1566819120,63.25,0.76,1017.7,3.92,14.08,1566737820,77,0.92,5,1566752400,6.685,290.4,66.39,2019-08-25T12:55:00Z,76.63,2019-08-25T21:54:00Z,67.16,2019-08-25T12:57:00Z,76.64,2019-08-25T21:55:00Z,NA
2019-08-26T04:00:00Z,Rain throughout the day.,rain,2019-08-26T11:09:00Z,2019-08-27T00:13:00Z,0.87,0.0069,0.0381,2019-08-26T23:00:00Z,0.96,rain,78.68,1566846360,70.64,1566882480,78.74,1566846360,72.32,1566882420,64.81,0.79,1016.5,3.47,12.9,1566829380,87,0.9,6,1566838560,6.619,285.7,67.6,2019-08-26T11:00:00Z,78.68,2019-08-26T19:06:00Z,68.4,2019-08-26T11:32:00Z,78.74,2019-08-26T19:06:00Z,NA
2019-08-27T04:00:00Z,Light rain until evening.,rain,2019-08-27T11:09:00Z,2019-08-28T00:12:00Z,0.91,0.013,0.1109,2019-08-27T04:59:00Z,0.97,rain,81.36,1566943140,70.37,1566991380,85.41,1566942960,71.86,1566989700,70.79,0.87,1014.2,3.1,9.48,1566936120,131,0.81,5,1566931800,5.579,285.5,70.64,2019-08-27T05:08:00Z,81.36,2019-08-27T21:59:00Z,72.32,2019-08-27T05:07:00Z,85.41,2019-08-27T21:56:00Z,NA
2019-08-28T04:00:00Z,Clear throughout the day.,partly-cloudy-day,2019-08-28T11:10:00Z,2019-08-29T00:11:00Z,0.94,3e-4,0.0012,2019-08-28T19:00:00Z,0.15,rain,89.35,1567024980,67.18,1567078440,90.7,1567023420,67.67,1567078440,66.39,0.69,1014.5,3.75,13.72,1567015260,358,0.33,10,1567015260,7.682,284.7,70.37,2019-08-28T11:23:00Z,89.35,2019-08-28T20:43:00Z,71.86,2019-08-28T10:55:00Z,90.7,2019-08-28T20:17:00Z,NA
2019-08-29T04:00:00Z,Clear throughout the day.,clear-day,2019-08-29T11:11:00Z,2019-08-30T00:09:00Z,0.98,1e-4,0.0013,2019-08-30T03:00:00Z,0.13,rain,88.56,1567113300,67.81,1567162620,88.06,1567113300,68.3,1567162620,56.76,0.51,1017.2,3.16,9.4,1567112700,4,0,10,1567100220,8.978,287,67.19,2019-08-29T11:33:00Z,88.56,2019-08-29T21:15:00Z,67.68,2019-08-29T11:33:00Z,88.06,2019-08-29T21:15:00Z,NA
2019-08-30T04:00:00Z,Clear throughout the day.,clear-day,2019-08-30T11:11:00Z,2019-08-31T00:08:00Z,0.02,6e-4,0.0014,2019-08-30T07:30:00Z,0.13,rain,88.53,1567199220,67.44,1567248180,88.03,1567199220,67.92,1567248180,57.37,0.51,1018.8,3.17,12.01,1567195200,69,0,10,1567186800,9.16,289.9,67.81,2019-08-30T10:56:00Z,88.53,2019-08-30T21:07:00Z,68.3,2019-08-30T10:56:00Z,88.03,2019-08-30T21:07:00Z,NA
2019-08-31T04:00:00Z,Clear throughout the day.,clear-day,2019-08-31T11:12:00Z,2019-09-01T00:07:00Z,0.06,3e-4,0.0013,2019-08-31T21:27:00Z,0.17,rain,88.69,1567281660,71.83,1567336260,89.93,1567280880,73.03,1567336320,61.93,0.57,1019.8,3.99,11.77,1567268160,74,0.07,9,1567272840,9.227,289.7,67.44,2019-08-31T10:43:00Z,88.69,2019-08-31T20:01:00Z,67.92,2019-08-31T10:43:00Z,89.93,2019-08-31T19:48:00Z,NA
2019-09-01T04:00:00Z,Partly cloudy throughout the day.,rain,2019-09-01T11:13:00Z,2019-09-02T00:05:00Z,0.1,6e-4,0.0027,2019-09-01T18:07:00Z,0.28,rain,86.54,1567366020,70.75,1567421580,88.72,1567365000,71.73,1567421700,66.25,0.65,1019.5,2.83,10.84,1567353180,69,0.28,8,1567357980,8.154,287.5,71.83,2019-09-01T11:11:00Z,86.54,2019-09-01T19:27:00Z,73.03,2019-09-01T11:12:00Z,88.72,2019-09-01T19:10:00Z,NA
2019-09-02T04:00:00Z,Clear throughout the day.,clear-day,2019-09-02T11:14:00Z,2019-09-03T00:04:00Z,0.14,3e-4,0.0013,2019-09-02T21:27:00Z,0.14,rain,91.61,1567457220,73,1567501560,91.45,1567455420,73.87,1567501560,63.35,0.57,1017.4,3.57,11.65,1567450080,46,0.07,10,1567445760,8.694,285,70.75,2019-09-02T10:53:00Z,91.61,2019-09-02T20:47:00Z,71.73,2019-09-02T10:55:00Z,91.45,2019-09-02T20:17:00Z,NA
2019-09-03T04:00:00Z,Clear throughout the day.,clear-day,2019-09-03T11:14:00Z,2019-09-04T00:03:00Z,0.18,3e-4,0.0013,2019-09-03T04:30:00Z,0.12,rain,93.4,1567541160,73.84,1567595160,93.06,1567540800,74.98,1567595100,63.64,0.54,1015.4,2.7,10.98,1567537200,58,0.03,9,1567531620,9.374,286.5,73,2019-09-03T09:06:00Z,93.4,2019-09-03T20:06:00Z,73.87,2019-09-03T09:06:00Z,93.06,2019-09-03T20:00:00Z,NA
2019-09-04T04:00:00Z,Clear throughout the day.,clear-day,2019-09-04T11:15:00Z,2019-09-05T00:01:00Z,0.21,3e-4,0.0013,2019-09-04T06:19:00Z,0.13,rain,95.2,1567631040,75.81,1567684800,95.87,1567633680,77.02,1567684800,64.54,0.53,1014.7,3.93,13.35,1567613460,22,0.01,10,1567618920,9.589,285,73.84,2019-09-04T11:06:00Z,95.2,2019-09-04T21:04:00Z,74.98,2019-09-04T11:05:00Z,95.87,2019-09-04T21:48:00Z,NA
2019-09-05T04:00:00Z,Clear throughout the day.,clear-day,2019-09-05T11:16:00Z,2019-09-06T00:00:00Z,0.25,3e-4,0.0013,2019-09-05T08:30:00Z,0.12,rain,92.74,1567714740,68.66,1567770960,92.24,1567714740,69.19,1567770900,62.58,0.51,1012.4,4.62,18.85,1567709940,343,0.3,9,1567706220,8.963,282.7,75.62,2019-09-05T12:36:00Z,92.74,2019-09-05T20:19:00Z,76.88,2019-09-05T12:29:00Z,92.24,2019-09-05T20:19:00Z,NA
2019-09-06T04:00:00Z,Clear throughout the day.,clear-day,2019-09-06T11:16:00Z,2019-09-06T23:59:00Z,0.28,3e-4,0.0012,2019-09-06T14:00:00Z,0.13,rain,93.18,1567803420,72.76,1567856580,92.68,1567803420,73.59,1567856460,58.02,0.5,1012.7,4.25,14.38,1567799160,324,0,10,1567790940,8.921,281.7,68.64,2019-09-06T11:56:00Z,93.18,2019-09-06T20:57:00Z,69.18,2019-09-06T11:55:00Z,92.68,2019-09-06T20:57:00Z,NA
2019-09-07T04:00:00Z,Clear throughout the day.,clear-day,2019-09-07T11:17:00Z,2019-09-07T23:57:00Z,0.31,2e-4,0.0012,2019-09-07T08:00:00Z,0.15,rain,93.56,1567887300,70.89,1567942800,96.54,1567886820,71.41,1567942800,64.8,0.55,1013.4,3.44,12.35,1567878960,319,0.06,9,1567877280,8.787,287.2,72.76,2019-09-07T11:43:00Z,93.56,2019-09-07T20:15:00Z,73.59,2019-09-07T11:41:00Z,96.54,2019-09-07T20:07:00Z,NA
2019-09-08T04:00:00Z,Clear throughout the day.,clear-day,2019-09-08T11:18:00Z,2019-09-08T23:56:00Z,0.34,6e-4,0.0013,2019-09-09T02:36:00Z,0.12,rain,94.57,1567978380,72.52,1568023500,94.07,1567978380,73.01,1568023380,59.12,0.46,1015.6,2.99,9.02,1567962060,354,0.01,9,1567963860,9.316,293.6,70.89,2019-09-08T11:40:00Z,94.57,2019-09-08T21:33:00Z,71.41,2019-09-08T11:40:00Z,94.07,2019-09-08T21:33:00Z,NA
2019-09-09T04:00:00Z,Clear throughout the day.,clear-day,2019-09-09T11:18:00Z,2019-09-09T23:54:00Z,0.37,3e-4,0.0013,2019-09-09T18:00:00Z,0.13,rain,97.18,1568062500,76.18,1568116080,97.45,1568060040,77.5,1568115900,60.57,0.46,1018.7,2.68,9.57,1568058360,47,0.01,9,1568050440,9.851,289.9,72.52,2019-09-09T10:05:00Z,97.18,2019-09-09T20:55:00Z,73.01,2019-09-09T10:03:00Z,97.45,2019-09-09T20:14:00Z,NA
2019-09-10T04:00:00Z,Rain in the evening.,rain,2019-09-10T11:19:00Z,2019-09-10T23:53:00Z,0.41,0.0134,0.1392,2019-09-10T23:54:00Z,0.46,rain,96.43,1568147880,73.4,1568202240,99.36,1568147400,74.49,1568202240,68.25,0.63,1022.1,2.89,8.98,1568160000,158,0.2,9,1568136420,7.865,286.6,76.16,2019-09-10T11:48:00Z,96.43,2019-09-10T20:38:00Z,77.48,2019-09-10T11:45:00Z,99.36,2019-09-10T20:30:00Z,NA
2019-09-11T04:00:00Z,Clear throughout the day.,clear-day,2019-09-11T11:20:00Z,2019-09-11T23:52:00Z,0.44,5e-4,0.0018,2019-09-11T19:05:00Z,0.18,rain,94.13,1568236200,73.95,1568287560,94.43,1568235900,75.23,1568287320,65.48,0.58,1022.8,2.31,7.12,1568231520,119,0.06,9,1568223300,9.441,286.4,73.4,2019-09-11T11:44:00Z,94.13,2019-09-11T21:10:00Z,74.49,2019-09-11T11:44:00Z,94.43,2019-09-11T21:05:00Z,NA
2019-09-12T04:00:00Z,Clear throughout the day.,clear-day,2019-09-12T11:20:00Z,2019-09-12T23:50:00Z,0.47,2e-4,0.0013,2019-09-12T19:41:00Z,0.13,rain,96.5,1568323980,74.42,1568371440,96.05,1568315640,75.16,1568371440,63.6,0.52,1020,2.19,7.55,1568314680,47,0.03,9,1568308980,8.937,287.7,73.95,2019-09-12T11:26:00Z,96.5,2019-09-12T21:33:00Z,75.23,2019-09-12T11:22:00Z,96.05,2019-09-12T19:14:00Z,NA
2019-09-13T04:00:00Z,Heavy rain overnight.,rain,2019-09-13T11:21:00Z,2019-09-13T23:49:00Z,0.5,0.0029,0.0964,2019-09-14T03:00:00Z,0.32,rain,95.81,1568402460,71.7,1568453880,97.05,1568401380,73.18,1568461140,64.2,0.52,1020.1,2.71,15.59,1568430000,161,0.14,9,1568395620,9.691,289.6,74.42,2019-09-13T10:44:00Z,95.81,2019-09-13T19:21:00Z,75.16,2019-09-13T10:44:00Z,97.05,2019-09-13T19:03:00Z,NA
2019-09-14T04:00:00Z,Partly cloudy throughout the day.,rain,2019-09-14T11:22:00Z,2019-09-14T23:48:00Z,0.53,0.0176,0.5237,2019-09-14T04:00:00Z,0.73,rain,85.33,1568498520,71.21,1568544360,87.97,1568498700,72.41,1568544180,68.15,0.73,1022.1,3.56,12.16,1568487420,61,0.51,6,1568480940,7.689,290.1,71.7,2019-09-14T09:38:00Z,85.33,2019-09-14T22:02:00Z,73.18,2019-09-14T11:39:00Z,87.97,2019-09-14T22:05:00Z,NA
2019-09-15T04:00:00Z,Partly cloudy throughout the day.,partly-cloudy-day,2019-09-15T11:22:00Z,2019-09-15T23:46:00Z,0.56,7e-4,0.0026,2019-09-15T18:47:00Z,0.21,rain,90.53,1568581200,74.1,1568633100,92.91,1568577840,75.46,1568633040,66.78,0.66,1019.5,3.02,12.11,1568581320,55,0.32,7,1568567820,8.247,282.3,71.21,2019-09-15T10:46:00Z,90.53,2019-09-15T21:00:00Z,72.41,2019-09-15T10:43:00Z,92.91,2019-09-15T20:04:00Z,NA
2019-09-16T04:00:00Z,Clear throughout the day.,clear-day,2019-09-16T11:23:00Z,2019-09-16T23:45:00Z,0.59,1e-4,0.0012,2019-09-17T03:00:00Z,0.15,rain,94.63,1568665140,73.55,1568721000,94.64,1568664420,74.63,1568720940,64.39,0.55,1017.6,2.96,10.4,1568660280,28,0.04,9,1568654880,9.346,281.6,74.01,2019-09-16T11:23:00Z,94.63,2019-09-16T20:19:00Z,75.36,2019-09-16T11:21:00Z,94.64,2019-09-16T20:07:00Z,NA
2019-09-17T04:00:00Z,Clear throughout the day.,clear-day,2019-09-17T11:24:00Z,2019-09-17T23:43:00Z,0.62,0.0017,0.0103,2019-09-18T00:03:00Z,0.17,rain,95.45,1568752560,73.34,1568807640,96.6,1568753760,74.43,1568807760,63.68,0.51,1014.8,2.62,10.05,1568757120,327,0.03,9,1568741580,9.318,279.2,73.55,2019-09-17T11:50:00Z,95.45,2019-09-17T20:36:00Z,74.63,2019-09-17T11:49:00Z,96.6,2019-09-17T20:56:00Z,NA
2019-09-18T04:00:00Z,Clear throughout the day.,clear-day,2019-09-18T11:24:00Z,2019-09-18T23:42:00Z,0.65,6e-4,0.0016,2019-09-18T20:00:00Z,0.17,rain,84.46,1568839680,68.89,1568894400,86.92,1568839320,69.38,1568894400,65.75,0.64,1016.1,4.67,14.09,1568836620,68,0.18,8,1568828520,8.267,273.1,71.78,2019-09-19T03:00:00Z,84.46,2019-09-18T20:48:00Z,72.27,2019-09-19T03:00:00Z,86.92,2019-09-18T20:42:00Z,NA
2019-09-19T04:00:00Z,Partly cloudy throughout the day.,clear-day,2019-09-19T11:25:00Z,2019-09-19T23:40:00Z,0.68,2e-4,0.0013,2019-09-19T16:00:00Z,0.15,rain,81.06,1568924220,62.21,1568980140,80.61,1568924580,62.7,1568980140,56.28,0.55,1021.3,3.78,12.94,1568902200,85,0.27,7,1568915580,9.132,282.4,68.89,2019-09-19T12:02:00Z,81.06,2019-09-19T20:17:00Z,69.38,2019-09-19T12:02:00Z,80.61,2019-09-19T20:23:00Z,NA
