iso2c,country,year,SP.POP.TOTL,EN.ATM.CO2E.PC,NY.GDP.PCAP.KD,iso3c,region,capital,longitude,latitude,income,lending
AM,Armenia,2004,3000720,1.2147078034605,2244.1393981339,ARM,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
AM,Armenia,2005,2981269,1.46002557971119,2571.97712834302,ARM,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
AM,Armenia,2007,2932618,1.72682804238397,3366.66493916206,ARM,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
AM,Armenia,1995,3217348,1.05997548291326,1043.54119486628,ARM,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
AM,Armenia,1996,3168221,0.809044886704558,1121.87950406801,ARM,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
AM,Armenia,2006,2958307,1.48127459388089,2934.02488180947,ARM,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
AM,Armenia,1998,3108687,1.08169108051084,1267.57405942099,ARM,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
AM,Armenia,1999,3089022,0.975802049969214,1317.73979050316,ARM,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
AM,Armenia,2000,3069591,1.12891750073544,1404.3200896038,ARM,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
AM,Armenia,2001,3050687,1.16115550366196,1548.05961278644,ARM,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
AM,Armenia,2002,3033978,1.00317470990231,1761.84123383193,ARM,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
AM,Armenia,2015,2925553,NA,3923.7165022155,ARM,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
AM,Armenia,2011,2876538,1.70950183866857,3370.55110336209,ARM,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
AM,Armenia,2008,2907618,1.91193341078505,3629.90909142676,ARM,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
AM,Armenia,1997,3133089,1.03230198695281,1172.13568009922,ARM,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
AM,Armenia,2010,2877319,1.46561781992195,3218.37270660563,ARM,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
AM,Armenia,2012,2884229,1.97447948827919,3603.59584827024,ARM,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
AM,Armenia,2013,2897584,1.89704008580942,3705.35739647445,ARM,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
AM,Armenia,2014,2912403,1.89871937365811,3819.2177873036,ARM,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
AM,Armenia,2009,2888092,1.50966901331398,3137.34609782582,ARM,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
AO,Angola,2010,23356246,1.24409153765549,3587.88379824396,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
AO,Angola,2014,26941779,1.29030677595566,3843.19824098164,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
AO,Angola,2011,24220661,1.25268084136928,3579.96008133817,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
AO,Angola,2012,25107931,1.33021856719297,3748.44944481631,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
AO,Angola,2009,22514281,1.23442507446718,3549.5778566281,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
AO,Angola,1995,13945206,0.7870325472424,1922.41619328126,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
AO,Angola,1996,14400719,0.726233460982052,2113.75076631864,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
AO,Angola,2013,26015780,1.25377616969393,3796.88262194857,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
AO,Angola,1998,15359601,0.475815159521396,2225.68435703379,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
AO,Angola,1999,15866869,0.57708291408973,2201.52946001159,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
AO,Angola,2015,27884381,NA,3748.32062301759,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
AO,Angola,1997,14871570,0.496361244979515,2195.71885948871,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
AO,Angola,2003,18121479,0.500225395509936,2423.29399490108,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
AO,Angola,2004,18758145,1.0018781174791,2597.45699523307,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
AO,Angola,2005,19433602,0.985736354999963,2883.97821142556,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
AO,Angola,2006,20149901,1.10501902714063,3102.65092800056,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
AO,Angola,2007,20905363,1.20313399963445,3409.50346175619,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
AO,Angola,2008,21695634,1.18500049364771,3652.15349820189,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
AO,Angola,2002,17519417,0.722958874715979,2433.80439286308,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
AO,Angola,2000,16395473,0.581961496322796,2195.63058208212,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
AO,Angola,2001,16945753,0.574316054293958,2213.68116198694,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
AR,Argentina,2004,38491972,4.09408291682224,7962.41230916816,ARG,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,High income,IBRD
AR,Argentina,2002,37681749,3.3096836879838,6854.29408086406,ARG,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,High income,IBRD
AR,Argentina,2003,38087868,3.5460883239776,7380.4670873289,ARG,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,High income,IBRD
AR,Argentina,1995,34828170,3.67414170770385,7666.53000424516,ARG,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,High income,IBRD
AR,Argentina,2005,38892931,4.16812854757591,8577.86499429459,ARG,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,High income,IBRD
AR,Argentina,2006,39289878,4.46518602068451,9174.50245831661,ARG,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,High income,IBRD
AR,Argentina,1998,36063459,3.87692639244616,8772.06320960578,ARG,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,High income,IBRD
AR,Argentina,1999,36467218,4.03058881541224,8381.25399829498,ARG,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,High income,IBRD
AR,Argentina,2000,36870787,3.8549919479614,8224.11282651363,ARG,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,High income,IBRD
AR,Argentina,2001,37275652,3.58735031650151,7776.13787206685,ARG,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,High income,IBRD
AR,Argentina,2012,41733271,4.60917985556416,10649.8372874572,ARG,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,High income,IBRD
AR,Argentina,2013,42202935,4.49853999490794,10784.6306992057,ARG,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,High income,IBRD
AR,Argentina,2014,42669500,4.78150777487432,10398.6940069464,ARG,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,High income,IBRD
AR,Argentina,2015,43131966,NA,10568.1578087083,ARG,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,High income,IBRD
AR,Argentina,1997,35657429,3.87027000740855,8543.02853403286,ARG,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,High income,IBRD
AR,Argentina,2008,40080160,4.7182244282458,10201.4759370923,ARG,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,High income,IBRD
AR,Argentina,2009,40482788,4.44538780283611,9502.24358504659,ARG,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,High income,IBRD
AR,Argentina,1996,35246374,3.83019839147142,7994.24337081722,ARG,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,High income,IBRD
AR,Argentina,2011,41261490,4.64437307038597,10883.315359489,ARG,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,High income,IBRD
AR,Argentina,2007,39684295,4.41424641662401,9901.51188115634,ARG,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,High income,IBRD
AR,Argentina,2010,40788453,4.60716374803428,10385.9644319555,ARG,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,High income,IBRD
AS,American Samoa,2013,55713,NA,9640.34446203248,ASM,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
AS,American Samoa,2011,55759,NA,10360.5091546826,ASM,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
AS,American Samoa,2012,55667,NA,9921.80610804858,ASM,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
AS,American Samoa,2008,57492,NA,10416.0057817659,ASM,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
AS,American Samoa,2009,56683,NA,10117.0113625969,ASM,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
AS,American Samoa,2010,56079,NA,10271.2245225485,ASM,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
AS,American Samoa,2007,58365,NA,10535.5519401488,ASM,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
AS,American Samoa,1996,54211,NA,NA,ASM,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
AS,American Samoa,1997,55221,NA,NA,ASM,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
AS,American Samoa,2014,55791,NA,9717.82905631836,ASM,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
AS,American Samoa,1995,53161,NA,NA,ASM,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
AS,American Samoa,2000,57821,NA,NA,ASM,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
AS,American Samoa,2001,58494,NA,NA,ASM,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
AS,American Samoa,2002,59080,NA,10551.212572216,ASM,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
AS,American Samoa,2003,59504,NA,10561.3156869179,ASM,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
AS,American Samoa,2004,59681,NA,10586.6823368619,ASM,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
AS,American Samoa,2005,59562,NA,10565.2319198874,ASM,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
AS,American Samoa,2006,59107,NA,10202.9553063961,ASM,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
AS,American Samoa,2015,55812,NA,9850.56503409338,ASM,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
AS,American Samoa,1999,57053,NA,NA,ASM,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
AS,American Samoa,1998,56171,NA,NA,ASM,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
AT,Austria,2002,8081957,8.29911579584004,42859.3299380524,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,2005,8227829,9.02016959759373,44637.8560109729,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,2006,8268641,8.72729787156076,45951.7346365426,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,2003,8121423,8.8895623340885,43052.602598004,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,1996,7959017,7.9380082992661,37346.00747133,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,1997,7968041,7.86366799568426,38084.702501734,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,1998,7976789,7.98100426123845,39405.4152181248,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,2004,8171966,8.85836370342216,43956.5829032552,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,2000,8011566,7.77425973898237,42001.210774577,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,2001,8042293,8.19276989783884,42370.9302536426,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,2014,8546356,6.86986792967669,47842.7489082353,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,1999,7992324,7.74113061482493,40727.4844977123,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,1995,7948278,7.52151610701085,36537.9935189467,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,2008,8321496,8.29509597793474,48053.4823567215,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,2009,8343323,7.51875110192905,46123.4911031965,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,2015,8642699,NA,47789.3850154389,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,2011,8391643,7.74813430456944,48065.3165411898,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,2012,8429991,7.38707716295308,48172.2381151452,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,2013,8479823,7.36874814486104,47901.366129632,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,2010,8363404,8.07113180231399,46858.0432733717,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,2007,8295487,8.4064189359829,47510.2937856663,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AU,Australia,2007,20827600,17.8652600395629,51024.2411265745,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2009,21691700,18.2001819589981,51767.3778350805,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2005,20394800,17.1697114460549,48813.8877630783,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2006,20697900,17.6513983061083,49443.225533311,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2008,21249200,18.1608756564953,51841.2730313421,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,1996,18311000,16.5018003932063,39056.181021017,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,1997,18517000,16.5142732084031,40153.6122516886,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2010,22031750,17.7408450531619,52022.1255961876,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,1995,18072000,15.5965188136344,38095.1295333831,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2012,22733465,17.0729046803908,53682.0472210506,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2013,23128129,16.0958331735351,54129.9390516228,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2014,23475686,15.3887660194467,54679.420178522,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2015,23815995,NA,55079.8921159501,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2002,19651400,17.3704517744283,45806.6944747073,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2003,19895400,16.9019589452838,46595.9009195353,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2004,20127400,17.0265153472381,47926.7486611411,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2000,19153000,17.2006098261369,44334.3929341041,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2011,22340024,17.5388777559057,52567.7772438131,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,1998,18711000,16.9356958473625,41555.9443532478,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,1999,18926000,17.1902976857233,43168.2924609306,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2001,19413000,16.7333674341936,44585.1985160971,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AW,Aruba,1998,87277,20.5876691453648,27151.9241038764,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,2000,90853,26.1948752380219,28417.3842120132,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,2001,92898,25.9340244138733,26966.0547913068,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,2002,94992,25.6711617820448,25508.3025249991,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,1999,89005,20.311566765912,26954.4045087697,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,1995,80324,20.7719361585578,26705.1809964158,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,1996,83200,20.3183533653846,26087.7758122111,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,1997,85451,20.4268177083943,27190.5011823334,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,2010,101669,24.6705288731078,23512.6025956397,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,2011,102046,24.5075162181761,24233.0010815022,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,2012,102560,13.1577223088924,23781.2572983852,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,2013,103159,8.35356100776471,24635.764947531,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,2014,103774,8.41006417792511,24697.4940275196,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
