"year","state","state_po","county","FIPS","totalvotes","D","O","R","percent_dem","percent_gop","percent_other","total_population","percent_white","percent_black","percent_asian","percent_hispanic","per_capita_income","median_rent","median_age"
2016,"Arkansas","AR","Randolph",5121,6379,1425,445,4509,22.3389245963317,70.6850603542875,6.97601504938078,17896,96,0,0,2,18871,312,41.7
2016,"Arkansas","AR","St. Francis",5123,7430,4031,204,3195,54.2530282637954,43.0013458950202,2.74562584118439,27914,42,52,0,4,15511,390,37
2016,"Arkansas","AR","Saline",5125,52100,13256,2981,35863,25.4433781190019,68.8349328214971,5.72168905950096,109844,88,5,1,4,25962,595,38.8
2016,"Arkansas","AR","Scott",5127,3510,602,177,2731,17.1509971509972,77.8062678062678,5.04273504273504,11111,85,0,3,7,18934,314,41.3
2016,"Arkansas","AR","Searcy",5129,3728,601,172,2955,16.1212446351931,79.2650214592275,4.6137339055794,8101,95,0,1,1,16731,285,46.6
2016,"Arkansas","AR","Sebastian",5131,44637,12300,3210,29127,27.5556152967269,65.2530411990053,7.19134350426776,126536,72,6,4,13,23222,477,36.9
2016,"Arkansas","AR","Sevier",5133,4562,1075,205,3282,23.5642262165717,71.9421306444542,4.49364313897413,17137,60,4,0,31,16021,342,34.1
2016,"Arkansas","AR","Sharp",5135,7249,1472,370,5407,20.3062491378121,74.5895985653194,5.10415229686853,17203,95,0,1,2,16714,399,46.6
2016,"Arkansas","AR","Stone",5137,5618,1203,302,4113,21.4133143467426,73.2111071555714,5.37557849768601,12517,96,0,1,1,17403,297,46.9
2016,"Arkansas","AR","Union",5139,16894,5855,583,10456,34.6572747721084,61.8917959038712,3.45092932402036,41307,62,33,1,4,20718,376,39.9
2016,"Arkansas","AR","Van Buren",5141,7339,1549,408,5382,21.1064177680883,73.3342417223055,5.55934050960621,17147,94,1,0,3,18782,345,46.7
2016,"Arkansas","AR","Washington",5143,81861,33366,7019,41476,40.7593359475208,50.6663734867642,8.57429056571505,207911,73,3,2,16,23264,550,31.2
2016,"Arkansas","AR","White",5145,27219,5170,972,21077,18.9940850141445,77.434880047026,3.57103493882949,77767,89,4,0,4,21793,456,36.4
2016,"Arkansas","AR","Woodruff",5147,2571,1118,106,1347,43.4850252819914,52.392065344224,4.12290937378452,7180,69,28,0,1,19087,263,43.6
2016,"Arkansas","AR","Yell",5149,6439,1480,351,4608,22.9849355489983,71.5639074390433,5.45115701195838,22014,76,2,1,19,16992,377,39.6
2016,"California","CA","Alameda",6001,654266,514842,43502,95922,78.6900129305206,14.6610094365289,6.64897763295051,1535248,34,12,27,23,35763,1200,36.8
2016,"California","CA","Alpine",6003,602,334,51,217,55.4817275747508,36.046511627907,8.47176079734219,1165,71,1,1,7,25527,850,44.3
2016,"California","CA","Amador",6005,17734,6004,1245,10485,33.8558700800722,59.1237171534905,7.02041276643735,37422,80,2,1,13,27347,874,49.1
2016,"California","CA","Butte",6007,95564,41567,8853,45144,43.4965049600268,47.239546272655,9.26394876731824,220542,75,1,4,15,23787,787,37
2016,"California","CA","Calaveras",6009,23136,7944,1681,13511,34.3360995850622,58.3981673582296,7.26573305670816,45147,83,1,1,11,29329,868,50
2016,"California","CA","Colusa",6011,6632,2661,420,3551,40.1236429433052,53.543425814234,6.3329312424608,21366,39,1,1,56,21579,733,33.9
2016,"California","CA","Contra Costa",6013,466175,319287,30932,115956,68.4908028101035,24.8739207379203,6.63527645197619,1065794,47,9,15,25,38219,1250,38.6
2016,"California","CA","Del Norte",6015,9558,3485,939,5134,36.4616028457836,53.7141661435447,9.82423101067169,28357,64,3,3,18,19072,720,39.1
2016,"California","CA","El Dorado",6017,93591,36404,7940,49247,38.8969024799393,52.6193757946811,8.48372172537958,180982,80,1,4,12,34884,947,44.1
2016,"California","CA","Fresno",6019,282319,141341,16929,124049,50.0642889780709,43.9393027036792,5.99640831824992,939605,32,5,9,51,20208,748,30.9
2016,"California","CA","Glenn",6021,9470,3065,617,5788,32.3653643083421,61.1193241816262,6.51531151003168,28054,55,1,3,38,22148,604,37.2
2016,"California","CA","Humboldt",6023,59246,33200,7673,18373,56.0375383992168,31.0113762954461,12.9510853053371,134613,77,1,2,10,23540,780,37.5
2016,"California","CA","Imperial",6025,48091,32667,2720,12704,67.9274708365391,26.4165852238465,5.65594393961448,175201,13,3,1,81,16763,611,31.8
2016,"California","CA","Inyo",6027,8086,3155,683,4248,39.0180558990848,52.5352461043779,8.44669799653722,18482,65,1,1,20,27441,682,45.7
2016,"California","CA","Kern",6029,244163,98689,15890,129584,40.4193100510724,53.0727423893055,6.50794755962206,848204,38,5,4,50,20295,738,30.8
2016,"California","CA","Kings",6031,33915,13617,2205,18093,40.1503759398496,53.3480760725343,6.5015479876161,151806,35,6,3,52,18429,723,31.1
2016,"California","CA","Lake",6033,24496,11496,2401,10599,46.9301110385369,43.268288700196,9.80160026126715,64260,73,2,1,18,21537,729,45.1
2016,"California","CA","Lassen",6035,10524,2224,726,7574,21.1326491828202,71.9688331432915,6.89851767388825,34018,66,8,1,18,19931,663,37.3
2016,"California","CA","Los Angeles",6037,3434308,2464364,200201,769743,71.7572215421564,22.4133362528929,5.82944220495075,9893481,28,8,14,48,27749,1110,35.1
2016,"California","CA","Madera",6039,43112,17029,2726,23357,39.4994433104472,54.1774911857487,6.32306550380405,151435,37,3,2,54,17847,800,33.2
2016,"California","CA","Marin",6041,139273,108707,8795,21771,78.0531761360781,15.6318884493046,6.31493541461733,254643,73,3,6,16,56791,1520,44.8
2016,"California","CA","Mariposa",6043,8877,3122,570,5185,35.1695392587586,58.4093725357666,6.42108820547482,18061,83,1,1,10,26988,679,50.1
2016,"California","CA","Mendocino",6045,37477,22079,4510,10888,58.9134669263815,29.052485524455,12.0340475491635,87497,68,1,2,23,23306,824,41.8
2016,"California","CA","Merced",6047,70789,37317,4747,28725,52.7158174292616,40.5783384424134,6.70584412832502,258707,31,3,8,56,18177,725,30
2016,"California","CA","Modoc",6049,3788,877,215,2696,23.1520591341077,71.1721224920803,5.67581837381204,9468,78,1,0,14,21200,472,46.9
2016,"California","CA","Mono",6051,5276,2773,392,2111,52.5587566338135,40.0113722517058,7.42987111448067,14217,68,0,1,27,28046,1012,37.2
2016,"California","CA","Monterey",6053,133408,89088,9425,34895,66.7786039817702,26.1566023027105,7.06479371551931,420569,32,3,6,56,24775,1118,33
2016,"California","CA","Napa",6055,61372,39199,4762,17411,63.8711464511504,28.3696148080558,7.75923874079385,137837,56,2,7,33,34795,1232,39.8
2016,"California","CA","Nevada",6057,54935,26053,5517,23365,47.4251388004005,42.5320833712569,10.0427778283426,98509,86,0,1,9,32346,1044,48.5
2016,"California","CA","Orange",6059,1197521,609961,80412,507148,50.9353071887675,42.3498210052266,6.71487180600591,3051771,43,2,18,34,34057,1413,36.4
2016,"California","CA","Placer",6061,182839,73509,14192,95138,40.2042233877893,52.0337564742752,7.76202013793556,355924,75,1,6,13,34886,1102,40.4
2016,"California","CA","Plumas",6063,9676,3459,797,5420,35.7482430756511,56.0148821827201,8.23687474162877,19586,85,1,1,8,29806,638,49.9
2016,"California","CA","Riverside",6065,751391,373695,44453,333243,49.7337604522812,44.3501452639172,5.91609428380164,2228528,39,6,6,46,23591,1015,33.9
2016,"California","CA","Sacramento",6067,559330,326023,43518,189789,58.2881304417785,33.9314894606047,7.78038009761679,1435207,48,10,14,22,26739,899,35.1
2016,"California","CA","San Benito",6069,21924,12521,1562,7841,57.1109286626528,35.7644590403211,7.12461229702609,56115,37,1,2,57,25914,1101,34.5
2016,"California","CA","San Bernardino",6071,653983,340833,41910,271240,52.116492324724,41.4750842147273,6.40842346054867,2056915,32,8,6,50,21332,965,31.9
2016,"California","CA","San Diego",6073,1306400,735476,93158,477766,56.2979179424372,36.5711879975505,7.13089406001225,3138265,48,5,11,32,30668,1219,34.8
2016,"California","CA","San Francisco",6075,405792,345084,23020,37688,85.0396262124438,9.28751675735352,5.67285703020266,817501,42,6,33,15,48486,1428,38.5
2016,"California","CA","San Joaquin",6077,224166,121124,14106,88936,54.0331718458642,39.6741700347064,6.29265811942935,693177,35,7,14,39,22589,872,32.9
2016,"California","CA","San Luis Obispo",6079,135009,67107,11738,56164,49.7055751838766,41.6001896169885,8.69423519913487,272094,71,2,3,21,29954,1104,39.5
2016,"California","CA","San Mateo",6081,314384,237882,18573,57929,75.6660644307598,18.4261921726296,5.90774339661051,729543,42,3,25,25,45732,1509,39.3
2016,"California","CA","Santa Barbara",6083,176786,107142,13279,56365,60.6054778093288,31.8831807948593,7.51134139581189,427288,47,2,5,43,30352,1242,33.5
2016,"California","CA","Santa Clara",6085,703709,511684,47199,144826,72.7124422168823,20.5803819476517,6.70717583546608,1812208,35,2,32,27,41513,1473,36.4
2016,"California","CA","Santa Cruz",6087,128821,95249,11134,22438,73.9390316796175,17.4179675673997,8.64300075298282,264808,59,1,4,32,32295,1282,36.9
2016,"California","CA","Shasta",6089,80053,22301,5974,51778,27.857794211335,64.6796497320525,7.46255605661249,177966,82,1,2,9,23670,743,42.1
2016,"California","CA","Sierra",6091,1830,601,181,1048,32.8415300546448,57.2677595628415,9.89071038251366,3127,87,1,0,9,24996,685,51.3
2016,"California","CA","Siskiyou",6093,20492,7234,1917,11341,35.3015811048214,55.3435487019325,9.35487019324615,44503,79,1,1,11,22293,642,47.1
2016,"California","CA","Solano",6095,166113,102360,11833,51920,61.620703978617,31.2558318734837,7.12346414789932,417258,40,14,14,24,28929,1141,37.1
2016,"California","CA","Sonoma",6097,231253,160435,19410,51408,69.3763972791704,22.2301980947274,8.39340462610215,487469,66,1,4,25,32835,1161,40.2
2016,"California","CA","Stanislaus",6099,172146,81647,12005,78494,47.4289266088088,45.5973417912702,6.973731599921,518321,46,3,5,42,21663,825,33
2016,"California","CA","Sutter",6101,33523,13076,2271,18176,39.0060555439549,54.2194910956657,6.77445336037944,94787,50,2,14,29,23602,752,34.8
2016,"California","CA","Tehama",6103,23908,6809,1605,15494,28.4800066923206,64.8067592437678,6.71323406391166,63241,71,1,1,22,20439,674,39.9
2016,"California","CA","Trinity",6105,5686,2214,660,2812,38.937741822019,49.454801266268,11.607456911713,13638,83,1,1,7,22905,640,49.8
2016,"California","CA","Tulare",6107,112334,47585,6450,58299,42.3602827282924,51.8979115850944,5.74180568661314,446644,32,1,3,61,17894,678,29.9
2016,"California","CA","Tuolumne",6109,25529,9123,1855,14551,35.7358298405735,56.9979239296486,7.2662462297779,54728,81,2,1,11,25943,762,48
2016,"California","CA","Ventura",6111,351726,194402,25001,132323,55.2708642522873,37.6210459277961,7.10808981991664,829017,48,2,7,41,32930,1381,36.6
2016,"California","CA","Yolo",6113,82090,54752,6599,20739,66.6975271043976,25.2637349250822,8.03873797052016,202288,49,2,13,31,27730,991,30.7
2016,"California","CA","Yuba",6115,22998,7910,1918,13170,34.3942951561005,57.2658492042786,8.33985563962084,72574,58,3,7,26,19244,729,31.9
2016,"Colorado","CO","Adams",8001,193665,96558,17025,80082,49.8582603981101,41.3507861513438,8.79095345054605,452030,53,3,4,38,24195,837,32.6
2016,"Colorado","CO","Alamosa",8003,6939,3189,704,3046,45.9576307825335,43.8968151030408,10.1455541144257,15933,49,1,1,46,19487,496,31.3
2016,"Colorado","CO","Arapahoe",8005,303046,159885,26108,117053,52.7593170673759,38.6254891996595,8.61519373296463,585333,63,10,5,18,32595,858,35.9
2016,"Colorado","CO","Archuleta",8007,7339,2500,575,4264,34.0645864559204,58.1005586592179,7.8348548848617,12109,78,0,0,18,29793,744,47.8
2016,"Colorado","CO","Baca",8009,2153,283,117,1753,13.144449605202,81.421272642824,5.43427775197399,3761,87,0,0,9,22318,305,47.8
2016,"Colorado","CO","Bent",8011,1927,590,149,1188,30.6175402179554,61.6502335236118,7.7322262584328,6141,54,11,1,31,15081,442,40.4
2016,"Colorado","CO","Boulder",8013,188142,132334,14412,41396,70.3372984235312,22.0025300039332,7.66017157253564,301072,79,1,4,13,38011,998,35.7
2016,"Colorado","CO","Broomfield",8014,37689,19731,3591,14367,52.3521451882512,38.1198758258378,9.52797898591101,57171,79,1,6,12,37442,1046,35.9
2016,"Colorado","CO","Chaffee",8015,11250,4888,971,5391,43.4488888888889,47.92,8.63111111111111,18063,86,2,0,10,27182,691,47.8
2016,"Colorado","CO","Cheyenne",8017,1102,132,45,925,11.978221415608,83.9382940108893,4.08348457350272,2189,85,0,1,14,23647,373,38.6
2016,"Colorado","CO","Clear Creek",8019,5866,2729,562,2575,46.5223320831913,43.8970337538357,9.58063416297306,9048,92,0,1,5,41716,700,46.8
2016,"Colorado","CO","Conejos",8021,4022,1771,337,1914,44.0328194927897,47.5882645450025,8.37891596220786,8256,43,0,0,55,17316,391,38.2
2016,"Colorado","CO","Costilla",8023,1848,1125,135,588,60.8766233766234,31.8181818181818,7.30519480519481,3552,31,0,1,65,20742,378,49.5
2016,"Colorado","CO","Crowley",8025,1527,339,109,1079,22.2003929273084,70.6614276358874,7.13817943680419,5629,59,7,1,29,17187,396,38.9
2016,"Colorado","CO","Custer",8027,3066,797,208,2061,25.9947814742335,67.2211350293542,6.78408349641226,4245,94,1,0,4,25761,533,54.6
2016,"Colorado","CO","Delta",8029,16790,4087,1048,11655,24.34187016081,69.4163192376415,6.24181060154854,30659,83,1,1,14,24771,614,46.7
2016,"Colorado","CO","Denver",8031,331852,244551,24611,62690,73.692790762147,18.8909513879681,7.41625784988489,619297,53,10,3,31,33251,796,33.8
2016,"Colorado","CO","Dolores",8033,1255,242,69,944,19.2828685258964,75.2191235059761,5.49800796812749,1709,92,0,0,5,22880,541,48.2
2016,"Colorado","CO","Douglas",8035,187499,68657,16269,102573,36.6172619587304,54.7058917647561,8.67684627651347,293014,85,1,4,8,43634,1154,36.9
2016,"Colorado","CO","Eagle",8037,25223,14099,2134,8990,55.8973952345082,35.6420727114142,8.46053205407763,52151,67,0,1,30,39497,1085,34.7
2016,"Colorado","CO","Elbert",8039,15978,3134,1139,11705,19.6144698961071,73.2569783452247,7.12855175866817,23295,90,0,1,6,36077,948,43.8
2016,"Colorado","CO","El Paso",8041,318967,108010,31729,179228,33.8624371800218,56.1901387917872,9.947424028191,634423,72,6,3,15,28867,782,33.8
2016,"Colorado","CO","Fremont",8043,21973,5297,1554,15122,24.1068584171483,68.8208255586402,7.07231602421153,46850,76,6,1,13,18954,601,43.4
2016,"Colorado","CO","Garfield",8045,26470,11271,2067,13132,42.580279561768,49.6108802417831,7.80884019644881,56687,69,0,1,28,26603,992,35.1
2016,"Colorado","CO","Gilpin",8047,3576,1634,376,1566,45.6935123042506,43.7919463087248,10.5145413870246,5477,89,0,0,7,38022,902,44.8
2016,"Colorado","CO","Grand",8049,8588,3358,736,4494,39.1010712622264,52.3288309268747,8.57009781089893,14535,89,1,1,8,31684,799,41.5
2016,"Colorado","CO","Gunnison",8051,9412,5128,995,3289,54.4836379090523,34.9447513812155,10.5716107097323,15421,88,0,1,9,27654,725,34.1
2016,"Colorado","CO","Hinsdale",8053,589,197,53,339,33.446519524618,57.5551782682513,8.99830220713073,809,96,0,0,3,36365,520,56.5
2016,"Colorado","CO","Huerfano",8055,3783,1633,267,1883,43.1667988369019,49.7753106000529,7.0578905630452,6625,58,1,1,35,24058,514,52.6
2016,"Colorado","CO","Jackson",8057,861,171,61,629,19.8606271777003,73.054587688734,7.08478513356562,1371,87,0,0,12,25936,557,46.7
2016,"Colorado","CO","Jefferson",8059,328882,160776,29929,138177,48.8856185501183,42.0141570532896,9.10022439659209,540669,80,1,2,15,36087,870,40.4
2016,"Colorado","CO","Kiowa",8061,855,91,36,728,10.6432748538012,85.1461988304094,4.21052631578947,1423,94,0,1,5,22482,368,40.9
2016,"Colorado","CO","Kit Carson",8063,3702,536,199,2967,14.4786601836845,80.1458670988655,5.37547271745003,8189,77,3,0,19,21850,440,38.8
2016,"Colorado","CO","Lake",8065,3199,1616,313,1270,50.5157861831822,39.699906220694,9.78430759612379,7332,62,1,1,34,25029,749,34.9
2016,"Colorado","CO","La Plata",8067,31150,15525,3038,12587,49.8394863563403,40.4077046548957,9.75280898876404,52039,80,0,1,12,30151,870,38.3
2016,"Colorado","CO","Larimer",8069,195980,93113,19437,83430,47.5114807633432,42.5706704765792,9.91784876007756,305798,84,1,2,11,30740,872,35.5
2016,"Colorado","CO","Las Animas",8071,6793,2650,433,3710,39.0107463565435,54.6150448991609,6.3742087442956,15136,54,1,1,42,22180,507,44.4
2016,"Colorado","CO","Lincoln",8073,2436,409,135,1892,16.7898193760263,77.6683087027915,5.54187192118227,5442,74,10,0,13,19703,505,39.3
2016,"Colorado","CO","Logan",8075,9722,1851,589,7282,19.0392923266818,74.9022834807653,6.05842419255297,22607,81,1,1,16,22581,478,37.2
2016,"Colorado","CO","Mesa",8077,77653,21729,6145,49779,27.982177121296,64.1044132229276,7.91340965577634,147432,83,1,1,13,26700,714,38.2
2016,"Colorado","CO","Mineral",8079,652,237,71,344,36.3496932515337,52.760736196319,10.8895705521472,761,95,1,0,3,42255,655,60.8
2016,"Colorado","CO","Moffat",8081,6525,874,346,5305,13.3946360153257,81.3026819923372,5.30268199233716,13447,82,0,1,14,24577,622,36.3
2016,"Colorado","CO","Montezuma",8083,12858,3973,1032,7853,30.8990511743662,61.0748172344066,8.02613159122725,25512,75,0,0,12,23548,553,42.9
2016,"Colorado","CO","Montrose",8085,21186,5466,1338,14382,25.8000566411781,67.8844519966015,6.31549136222033,41020,77,0,0,20,22897,678,42.8
2016,"Colorado","CO","Morgan",8087,11960,3151,664,8145,26.3461538461538,68.1020066889632,5.55183946488294,28308,61,3,0,34,20680,536,36
2016,"Colorado","CO","Otero",8089,8452,2943,581,4928,34.8201609086607,58.3057264552769,6.87411263606247,18817,56,1,0,41,19078,412,40.5
2016,"Colorado","CO","Ouray",8091,3310,1697,262,1351,51.2688821752266,40.8157099697885,7.91540785498489,4475,95,0,1,3,33015,929,52.5
2016,"Colorado","CO","Park",8093,10417,3421,861,6135,32.8405491024287,58.8941153883076,8.2653355092637,16131,91,0,1,5,31504,967,47.5
2016,"Colorado","CO","Phillips",8095,2332,436,105,1791,18.696397941681,76.8010291595197,4.50257289879931,4383,73,0,0,25,20720,425,40.4
2016,"Colorado","CO","Pitkin",8097,10523,7333,640,2550,69.6854509170389,24.232633279483,6.0819158034781,17173,87,0,2,9,51814,1240,43.3
2016,"Colorado","CO","Prowers",8099,5016,1186,299,3531,23.6443381180223,70.3947368421053,5.96092503987241,12473,62,0,0,36,18941,394,37.1
2016,"Colorado","CO","Pueblo",8101,78646,35875,6506,36265,45.6157973704956,46.1116903593317,8.27251227017267,160048,54,2,1,42,21940,587,38.9
2016,"Colorado","CO","Rio Blanco",8103,3450,436,223,2791,12.6376811594203,80.8985507246377,6.46376811594203,6770,85,0,0,11,27586,644,38
2016,"Colorado","CO","Rio Grande",8105,5534,2001,448,3085,36.1582941814239,55.7462956270329,8.09541019154319,11913,54,1,0,43,20557,468,41.4
2016,"Colorado","CO","Routt",8107,13986,7600,1156,5230,54.3400543400543,37.3945373945374,8.26540826540827,23409,91,0,1,7,34873,1067,39.7
2016,"Colorado","CO","Saguache",8109,2835,1417,271,1147,49.9823633156966,40.4585537918871,9.55908289241623,6200,56,0,1,40,20726,434,44.6
2016,"Colorado","CO","San Juan",8111,506,265,26,215,52.3715415019763,42.4901185770751,5.13833992094862,659,76,0,1,19,24711,725,43.2
2016,"Colorado","CO","San Miguel",8113,4329,2975,321,1033,68.7225687225687,23.8623238623239,7.41510741510742,7496,88,0,1,9,40827,1054,38.9
2016,"Colorado","CO","Sedgwick",8115,1364,267,82,1015,19.574780058651,74.4134897360704,6.01173020527859,2376,80,0,1,15,21536,361,47.2
2016,"Colorado","CO","Summit",8117,16174,9557,1517,5100,59.0886608136515,31.5320885371584,9.37925064919006,28091,82,1,1,14,34025,1065,36
2016,"Colorado","CO","Teller",8119,14444,3603,1096,9745,24.9446136804209,67.4674605372473,7.58792578233176,23276,90,1,1,6,31075,685,48
2016,"Colorado","CO","Washington",8121,2733,296,138,2299,10.8305890962312,84.1200146359312,5.04939626783754,4796,89,1,0,9,24977,376,44.2
2016,"Colorado","CO","Weld",8123,135428,46519,12258,76651,34.3496175089346,56.5990784771244,9.05130401394099,258780,67,1,1,28,25468,703,33.5
2016,"Colorado","CO","Yuma",8125,4791,726,215,3850,15.1534126487163,80.3590064704655,4.4875808808182,10093,78,0,0,21,22498,440,35.8
2016,"Connecticut","CT","Fairfield",9001,421209,243852,17280,160077,57.8933498571968,38.0041736999922,4.10247644281105,926233,66,10,5,17,48721,1103,39.7
2016,"Connecticut","CT","Hartford",9003,406864,240403,18288,148173,59.0868201659523,36.4183117700263,4.49486806402139,895827,65,12,4,16,34698,824,40
2016,"Connecticut","CT","Litchfield",9005,97442,39775,4616,53051,40.8191539582521,54.4436690544119,4.73717698733606,188629,91,1,2,5,37667,762,44.9
2016,"Connecticut","CT","Middlesex",9007,88624,45357,4400,38867,51.1791388337245,43.8560660769092,4.96479508936631,165690,86,4,3,5,39992,875,43.4
2016,"Connecticut","CT","New Haven",9009,379006,205609,14349,159048,54.2495369466446,41.964507158198,3.78595589515733,862611,67,12,4,16,32523,875,39.4
2016,"Connecticut","CT","New London",9011,123528,62278,7192,54058,50.4160999935237,43.7617382293893,5.82216177708698,274090,78,5,4,9,33782,865,40.5
